,Dist1,Dist2,Pop,diff,num0,num1,num2
0,0.6281327087844596,0.9079694464765431,2.706849839399938,-0.885,2,111,887
6,0.6835088855389145,0.3026654485851825,2.60596727979128,-0.888,0,112,888
7,-1.7060859307350775,-1.1591194155484297,1.693722925204035,-0.944,0,56,944
13,-0.993263499973366,0.19679950499134005,1.9966522853695665,-0.864,0,136,864
16,-0.6102588558227414,-0.755325340010558,2.154846443259472,-0.928,1,70,929
19,-1.1338171615837889,0.6104779075384634,1.8628641384939535,-0.797,4,195,801
29,0.6663193209198146,-0.5382346255173922,1.541990408031232,-0.658,12,318,670
43,0.7290237321354455,-0.8630912690663913,2.3029872653509056,-0.876,0,124,876
57,1.1300180527493824,0.897796311118923,1.7434769471227056,-0.48700000000000004,38,437,525
63,-1.235614261466594,-0.7984279607352327,0.4967269541347468,-0.5279999999999999,42,388,570
76,-0.8204631637242422,-1.029577156962552,1.2017440283185892,-0.758,8,226,766
95,-0.46875628568514655,0.8600970357844115,1.715950166352582,-0.693,6,295,699
98,1.5237504578803855,1.2902299309450938,2.7850096677486076,-0.798,5,192,803
108,0.060970809221258734,-1.5423927248905593,1.407188843201487,-0.755,5,235,760
110,0.17468320626554876,0.4634275027319352,1.509747011077927,-0.602,20,358,622
112,-1.0483473351311796,-1.2813202935443193,1.2529436328908892,-0.815,5,175,820
134,0.3406341155687945,-1.2340575135468017,1.1913047760618745,-0.628,13,346,641
149,-0.21425798795187587,0.32499572522268844,1.2925450090585615,-0.57,24,382,594
158,-0.008311476133225902,-0.9452243186372083,0.9412447874827957,-0.531,28,413,559
166,-0.6978587837559875,0.3581511794376568,1.892136757542003,-0.8099999999999999,5,180,815
168,-1.373762963985062,-2.586260103262429,1.2700494135755682,-0.897,0,103,897
179,-0.3030509660932472,-0.8908135976346395,1.7372065772286167,-0.849,2,147,851
188,-0.49229924755107585,1.3380365633668907,1.9358209580700951,-0.676,10,304,686
194,-1.5661440186848394,1.0685264246078927,1.7537215584898294,-0.718,2,278,720
208,-0.5410671395047455,-0.6928657588809461,0.609785841567002,-0.464,43,450,507
210,0.27238501394584513,-0.49797579562272454,2.12137034727789,-0.867,0,133,867
213,-1.9115484465394235,-0.33804867581062426,1.8236440153951956,-0.894,1,104,895
227,0.16208629758367663,-0.5062154208382617,1.0839929869651634,-0.5379999999999999,26,410,564
233,0.10288452424681313,-0.8310116041427693,2.8644748447612587,-0.968,0,32,968
241,0.27689795153222735,-0.7650761999114594,2.242883615969702,-0.884,0,116,884
250,0.6773826414976682,-0.5418450492357593,1.8214882828501366,-0.757,2,239,759
252,-0.88943490792438,0.6594952587966937,2.0460930397431776,-0.835,3,159,838
260,-0.5465500727005606,-1.5720496231183638,0.9812639522734443,-0.711,8,273,719
266,-0.5908314621412939,-0.23077861894316434,1.0108675989349356,-0.596,23,358,619
276,1.1592848314577393,-1.73889667767911,2.133136702229532,-0.814,2,182,816
285,-1.1848689137582953,0.8981294710421904,1.8517931122690148,-0.746,3,248,749
290,-0.36067785201925495,-1.0246892221240742,0.7930220088516202,-0.5549999999999999,28,389,583
296,0.3140526406562607,0.34522664693531635,1.3535522720096038,-0.5349999999999999,37,391,572
318,0.950596369072207,0.4137191430409762,1.7278711479170452,-0.566,32,370,598
326,-1.0494783722520937,-1.0652833337489311,1.7206221316151542,-0.884,0,116,884
328,-0.927945272367521,-1.4405184173791872,1.1902773695882294,-0.804,3,190,807
330,0.7226646654473587,0.12775179885041912,2.0570002833412424,-0.756,9,226,765
338,-0.5392192590093537,-0.8046439276367445,0.6836886213802553,-0.5359999999999999,33,398,569
346,-0.5733405361231099,-0.058994390868435005,0.9164051789440081,-0.51,44,402,554
350,-1.1839242445942888,-0.5370612719058516,0.9845831383814299,-0.6829999999999999,13,291,696
358,0.054735230155973896,-0.18900714812220346,1.1304084914885928,-0.524,37,402,561
372,-0.7937245613843232,0.8520927138957353,1.9317411747108433,-0.777,5,213,782
377,-0.3353817266976273,0.643524678260817,1.4647730691712393,-0.58,28,364,608
382,-2.340207118183058,-0.6182334197562486,1.197752489650058,-0.798,5,192,803
384,0.19370707437619536,-0.5352205976173217,1.5716863939118404,-0.733,5,257,738
396,-0.8411112708909922,0.09106334021105154,2.073591025611474,-0.893,0,107,893
415,1.2746282105379394,2.909349245857596,3.2711905373315218,-0.79,4,202,794
417,-2.0465305434717593,-1.359300907560608,1.5403748360200618,-0.947,0,53,947
434,-1.0130563032241116,-1.4952715490866604,1.1557957661398195,-0.808,3,186,811
435,-0.025709669487143906,-0.7093038334539858,3.1346906628013573,-0.979,0,21,979
437,-1.6546216190592888,-0.11990621559507858,1.3747162144766372,-0.784,1,214,785
445,-0.3735697074765054,-0.17648002286185685,1.081257566094924,-0.5519999999999999,26,396,578
447,-0.9090214729829939,-1.0549662868409229,0.4865042443979381,-0.502,42,414,544
460,-0.851112540704031,-0.5160109211032656,0.9595209368067948,-0.653,17,313,670
464,-0.9041919952948158,-0.22423563859759868,1.8059537112964932,-0.856,2,140,858
486,-0.27550369718468576,0.2263867002148741,1.4560604776681663,-0.668,9,314,677
494,0.7032294119000957,-1.7900009608517442,1.52620728857252,-0.693,6,295,699
500,-0.8307483767920155,-0.8313627814896916,0.9206020354846747,-0.648,18,316,666
510,0.6845685913999803,-0.6806769799299852,1.8408311398152928,-0.776,3,218,779
520,-0.1745135437228202,-0.6902478308077685,1.5374195124975256,-0.765,6,223,771
530,1.0530538660429167,0.30626935364709873,1.712017061235528,-0.578,24,374,602
539,-0.35593530442856686,0.15791298334278334,2.8240816702253535,-0.959,1,39,960
547,0.7698416013578502,0.7005753901197536,2.0122630428637125,-0.6759999999999999,15,294,691
548,-0.18699246440154246,-0.7879265906647197,1.0632613768434835,-0.617,14,355,631
554,-1.9349219441986654,0.8105766039910584,1.7997231861121274,-0.766,0,234,766
566,-1.99563388354603,0.15791834074188701,1.4794328190260904,-0.786,0,214,786
567,1.4453839424021153,-0.39382711764285466,2.5777174489597483,-0.836,1,162,837
569,-0.8374765558191305,1.1439247372300339,1.785698616792025,-0.661,6,327,667
572,-0.7358236774060928,0.02911026812928211,1.665356789930194,-0.781,5,209,786
573,0.07130180680013307,0.28582152686106577,1.2733464641553767,-0.5369999999999999,29,405,566
577,-0.4954174564600674,-0.7387357908323996,0.6304045699668258,-0.47900000000000004,54,413,533
592,-0.09688687057322395,-0.7409997661874154,0.9669077188956858,-0.5599999999999999,28,384,588
606,-3.9198807552200114,-1.151421785273886,1.137352290717352,-0.884,0,116,884
626,0.7628435358963549,-0.3898616825603769,2.5865246295917372,-0.913,2,83,915
631,-0.37882018699711395,-1.6304206001309884,0.9217323190165381,-0.661,8,323,669
633,-0.3772681423744856,-2.139719061110999,0.8473488456042082,-0.661,6,327,667
635,-0.09205576290961577,-1.548252100507156,1.0094332208948604,-0.643,18,321,661
638,-1.1826243068037898,-1.2904206725391085,0.32348283272020595,-0.525,27,421,552
649,-0.673736222791904,1.005536005497208,1.627963688225857,-0.659,12,317,671
657,-1.8859369866111435,-0.8325496603080123,1.0203490403118236,-0.794,4,198,798
659,0.041513702970725416,-1.0196419275465072,1.7111355060234386,-0.813,3,181,816
666,0.21084203927669393,-1.5167008326403613,1.2876459777849876,-0.708,4,284,712
669,-0.3610178339652479,0.4401545194072065,2.194461344499974,-0.852,3,142,855
691,-0.6366073496480894,-0.8622909641387018,2.309656629363961,-0.944,1,54,945
699,-0.729941402943745,-1.6657591617918819,0.7056759787520408,-0.646,17,320,663
701,-1.7331776511408126,-1.2209708338984695,0.49561467169482737,-0.651,8,333,659
706,-1.1630125890285845,-1.0946428763605693,0.8932571057940503,-0.714,7,272,721
712,-0.428390009414937,0.009688959053843467,1.9787190663416345,-0.848,1,150,849
721,-0.4865981369737541,0.4162583584341952,1.3338620756504456,-0.594,17,372,611
742,0.15030700855223061,0.7806405211477857,2.4875020481833303,-0.882,0,118,882
744,-0.3495180959955859,0.12721463004939168,1.1749987810786082,-0.5479999999999999,22,408,570
745,-0.2981704795818954,-0.9677311509066079,2.4966744005417,-0.949,1,49,950
765,0.47667466351051246,-0.909157844739517,1.9567556993996629,-0.809,1,189,810
766,-0.46349468961255963,-0.7572795660382082,0.7789703908118057,-0.5409999999999999,29,401,570
770,-0.15363389537458141,0.23456150374571147,2.5991033148332523,-0.926,0,74,926
774,0.8545527265727835,-0.7056748998596164,1.7445371057670462,-0.704,6,284,710
778,-1.2070613199027431,-0.830992697997722,0.8579768909579515,-0.6799999999999999,17,286,697
791,0.09711975896732694,-0.018300451026095562,2.1706941671972126,-0.872,0,128,872
800,-0.6225796677810742,-0.11496088015958449,1.0233569487021454,-0.5599999999999999,24,392,584
802,0.47488272144018295,0.7058473781840706,2.148889606323941,-0.751,10,229,761
813,-2.067527866659124,-0.5044889024091767,0.9010208274453476,-0.732,5,258,737
816,-0.20520275201019342,-0.14524679752568745,1.4910870859700056,-0.715,12,261,727
820,-0.23635191205962963,-0.23145746333412553,0.9273798644472222,-0.525,34,407,559
833,0.31789390547892793,-0.08401533508843274,1.4468094105891214,-0.621,19,341,640
842,0.02214684979279339,0.16661725179682368,1.6133716521269323,-0.6819999999999999,7,304,689
848,-0.8508309311992774,-0.9657835057496921,0.8897132612139449,-0.6829999999999999,16,285,699
857,-1.0395589334993658,-1.6529107533213911,2.234951769598569,-0.973,0,27,973
863,1.5720019018110813,-0.8996645585737407,1.9477961563288901,-0.666,5,324,671
866,0.2209531465189976,-2.465217913860091,1.4950255973606872,-0.801,2,195,803
871,-0.13822730550957726,0.18129446028116178,1.8352932109574107,-0.769,3,225,772
873,-0.002051940873960348,-0.5586156473452266,1.7531997419285312,-0.823,7,163,830
887,-0.23299155534156013,0.4243320096354353,1.5106573818068503,-0.629,20,331,649
896,0.5103362687037983,-1.7506842533268019,1.4764251883282755,-0.705,4,287,709
902,-1.7944330229277003,-0.7094003979918302,0.5747600299902371,-0.604,20,356,624
907,-0.13647043708410986,-1.4068224413904173,0.9052188712177672,-0.604,20,356,624
913,-0.6440580866700921,-0.3206336679592967,1.6314915144850533,-0.827,5,163,832
914,-0.37811646981452274,-0.3342983024401884,1.7076942221118363,-0.802,1,196,803
920,-0.3026830919285818,-0.48865108932336837,0.9024393578206478,-0.502,35,428,537
924,-0.5573804624873044,-2.2863129370154223,1.1157357184692371,-0.795,1,203,796
941,-0.5550124953493744,-0.09483871036851434,1.0271179699667712,-0.575,28,369,603
950,0.21168171974766434,0.45300601598890433,1.9441013331623667,-0.763,6,225,769
954,-1.2282591394236468,-0.6931827940912585,0.6861961078946158,-0.59,26,358,616
963,-0.9079067040423928,-1.1256676441779923,2.6638077282019204,-0.983,0,17,983
969,-0.5799077660469889,-0.32469884926654013,1.7328702070745063,-0.826,4,166,830
984,-1.5141750654555899,0.11425769381171041,1.5234738612711782,-0.78,2,216,782
998,0.5932691737815877,-0.9295554148179779,1.4820369036115317,-0.6859999999999999,8,298,694
1017,0.27317635350045494,0.8903184981765783,1.5223380458683753,-0.5499999999999999,32,386,582
1023,0.025993817265185723,-0.15833276492401369,1.1869336106694308,-0.593,26,355,619
1050,-1.296794132327244,-0.9152547415417644,3.054468223455693,-0.995,0,5,995
1054,0.09088045775077729,-0.5304693549920314,2.3534150710388224,-0.915,1,83,916
1065,-1.9019844719862256,-1.1432917071470914,0.33028180646077293,-0.591,22,365,613
1072,-0.7404460728188516,0.5964292623777818,2.022547674687405,-0.821,3,173,824
1074,-1.7756376239058718,-0.7137561601835025,0.5902055935125102,-0.601,18,363,619
1077,-0.4902043553866349,-0.6364177811434014,1.968648100986773,-0.888,1,110,889
1081,-0.5290046756894091,0.3484964462737381,1.2452673115091772,-0.581,22,375,603
1082,-1.1380085316424107,-0.28581807276615384,1.0021014243446897,-0.626,17,340,643
1083,-1.9750143565884204,-1.7782206905611602,-0.03594618310671841,-0.501,41,417,542
1107,-0.5797302874433136,0.2557619669612271,1.3684634551980632,-0.67,14,302,684
1112,-0.1631611971384755,0.6328015109278193,2.1477112744614386,-0.814,2,182,816
1117,-2.131771325755114,0.8202014703121997,1.7315364664814852,-0.75,0,250,750
1124,-0.878115662006682,-0.7233842312232937,0.6946272967799437,-0.5539999999999999,33,380,587
1128,0.27965693688014176,-1.1287455601737861,2.086489299037545,-0.894,0,106,894
1129,-2.9948325462698837,0.7907381130746984,2.986898880712789,-0.959,0,41,959
1135,0.17854929354730717,1.1747143245079863,2.467195771567322,-0.848,1,150,849
1138,-1.7564039144105483,-2.4707644172959213,1.83703117299002,-0.978,0,22,978
1160,-0.15220211630930713,-0.7609727171000727,1.1421669695868897,-0.667,11,311,678
1167,0.11145872929186357,0.29336318687902424,2.036190719855041,-0.804,5,186,809
1180,0.9300804259905124,0.015459644630983925,2.6413253801861787,-0.879,1,119,880
1186,0.6577949412048965,-2.0568028846401933,2.3566837604047506,-0.878,0,122,878
1192,-0.15518341513707146,-1.2037495082176581,0.9973631854420689,-0.621,14,351,635
1193,1.077717153920334,-0.2792458567548251,2.0416151326394343,-0.746,2,250,748
1203,-0.7445843724717137,0.23852481330192832,1.6815196988531975,-0.768,7,218,775
1214,0.7494731172495291,0.7534945108471629,1.6865776039903955,-0.5439999999999999,34,388,578
1238,-0.5404936167142556,-0.17186753409024325,1.3137834181172694,-0.677,10,303,687
1239,-1.607391433989141,0.322008435859901,1.4123706738654058,-0.742,2,254,744
1243,-0.9491345542069349,-1.4383950562494903,0.9104171663496635,-0.741,11,237,752
1254,-2.0056024042542395,-1.37751378023567,0.5781811483547113,-0.692,12,284,704
1258,0.3192726496092493,-0.4663341125586733,1.4577231143931153,-0.645,21,313,666
1260,-1.3835509103408576,0.12178952057911674,1.100926070699862,-0.643,18,321,661
1270,-2.115492321571919,-0.1240100632469095,1.481637601605292,-0.828,1,170,829
1274,1.0491881487282373,-0.9207605417421192,1.797800063844413,-0.7,11,278,711
1276,-0.05081603067817471,-0.9377836366382352,1.198433066926624,-0.6809999999999999,8,303,689
1277,-1.5371103344651404,-2.6502749530516017,0.6080384070248862,-0.78,2,216,782
1287,1.7089221238379164,-0.6113885822302209,2.1511477466910147,-0.699,3,295,702
1299,-1.057290138916271,-0.47430928278603285,1.327937458928797,-0.783,3,211,786
1316,-0.8987500614469779,-0.06653683029552017,1.587998524011549,-0.808,3,186,811
1323,0.18001327611132895,-0.772707244958342,2.2053154036168467,-0.894,0,106,894
1334,-0.58250819312495,0.943870565065706,1.701537709702112,-0.654,8,330,662
